computacionalmente	computacionalmente	_
comu	comumente	Abbr=Yes
comumente	comumente	_
comunitaria	comunitariamente	Abbr=Yes
comunitariamente	comunitariamente	_
concebivel	concebivelmente	Abbr=Yes
concebivelmente	concebivelmente	_
conceitual	conceitualmente	Abbr=Yes
conceitualmente	conceitualmente	_
conceituosa	conceituosamente	Abbr=Yes
conceituosamente	conceituosamente	_
concernente	concernentemente	Abbr=Yes
concernentemente	concernentemente	_
concisa	concisamente	Abbr=Yes
concisamente	concisamente	_
conclusiva	conclusivamente	Abbr=Yes
conclusivamente	conclusivamente	_
concomitante	concomitantemente	Abbr=Yes
concomitantemente	concomitantemente	_
concorrente	concorrentemente	Abbr=Yes
concorrentemente	concorrentemente	_
concreta	concretamente	Abbr=Yes
concretamente	concretamente	_
condenavel	condenavelmente	Abbr=Yes
condenavelmente	condenavelmente	_
condicional	condicionalmente	Abbr=Yes
condicionalmente	condicionalmente	_
condigna	condignamente	Abbr=Yes
condignamente	condignamente	_
condizente	condizentemente	Abbr=Yes
condizentemente	condizentemente	_
confessa	confessamente	Abbr=Yes
confessada	confessadamente	Abbr=Yes
confessadamente	confessadamente	_
confessamente	confessamente	_
confiante	confiantemente	Abbr=Yes
confiantemente	confiantemente	_
confidencial	confidencialmente	Abbr=Yes
confidencialmente	confidencialmente	_
confidente	confidentemente	Abbr=Yes
confidentemente	confidentemente	_
confortavel	confortavelmente	Abbr=Yes
confortavelmente	confortavelmente	_
confronte	confronte	_
confusa	confusamente	Abbr=Yes
confusamente	confusamente	_
congenita	congenitamente	Abbr=Yes
congenitamente	congenitamente	_
conhecida	conhecidamente	Abbr=Yes
conhecidamente	conhecidamente	_
conjectural	conjecturalmente	Abbr=Yes
conjecturalmente	conjecturalmente	_
conjugal	conjugalmente	Abbr=Yes
conjugalmente	conjugalmente	_
conjunta	conjuntamente	Abbr=Yes
conjuntamente	conjuntamente	_
conjuntural	conjunturalmente	Abbr=Yes
conjunturalmente	conjunturalmente	_
conscienciosa	conscienciosamente	Abbr=Yes
conscienciosamente	conscienciosamente	_
consciente	conscientemente	Abbr=Yes
conscientemente	conscientemente	_
consecutiva	consecutivamente	Abbr=Yes
consecutivamente	consecutivamente	_
conseguinte	conseguintemente	Abbr=Yes
conseguintemente	conseguintemente	_
consensual	consensualmente	Abbr=Yes
consensualmente	consensualmente	_
consequente	consequentemente	Abbr=Yes
consequentemente	consequentemente	_
conservadora	conservadoramente	Abbr=Yes
conservadoramente	conservadoramente	_
considerada	consideradamente	Abbr=Yes
consideradamente	consideradamente	_
consideravel	consideravelmente	Abbr=Yes
consideravelmente	consideravelmente	_
consistente	consistentemente	Abbr=Yes
consistentemente	consistentemente	_
conspirativa	conspirativamente	Abbr=Yes
conspirativamente	conspirativamente	_
constante	constantemente	Abbr=Yes
constantemente	constantemente	_
constitucional	constitucionalmente	Abbr=Yes
constitucionalista	constitucionalistamente	Abbr=Yes
constitucionalistamente	constitucionalistamente	_
constitucionalmente	constitucionalmente	_
constrangedora	constrangedoramente	Abbr=Yes
constrangedoramente	constrangedoramente	_
constringente	constringentemente	Abbr=Yes
constringentemente	constringentemente	_
constrita	constritamente	Abbr=Yes
constritamente	constritamente	_
construtiva	construtivamente	Abbr=Yes
construtivamente	construtivamente	_
consubstancial	consubstancialmente	Abbr=Yes
consubstancialmente	consubstancialmente	_
contabil	contabilmente	Abbr=Yes
contabilmente	contabilmente	_
contanto	contanto	_
contempladora	contempladoramente	Abbr=Yes
contempladoramente	contempladoramente	_
contemplativa	contemplativamente	Abbr=Yes
contemplativamente	contemplativamente	_
contemporanea	contemporaneamente	Abbr=Yes
contemporaneamente	contemporaneamente	_
continua	continuamente	Abbr=Yes
continuada	continuadamente	Abbr=Yes
continuadamente	continuadamente	_
continuamente	continuamente	_
contraditoria	contraditoriamente	Abbr=Yes
contraditoriamente	contraditoriamente	_
contrapontistica	contrapontisticamente	Abbr=Yes
contrapontisticamente	contrapontisticamente	_
contraria	contrariamente	Abbr=Yes
contrariamente	contrariamente	_
contratual	contratualmente	Abbr=Yes
contratualmente	contratualmente	_
contundente	contundentemente	Abbr=Yes
contundentemente	contundentemente	_
convencional	convencionalmente	Abbr=Yes
convencionalista	convencionalistamente	Abbr=Yes
convencionalistamente	convencionalistamente	_
convencionalmente	convencionalmente	_
conveniente	convenientemente	Abbr=Yes
convenientemente	convenientemente	_
convergente	convergentemente	Abbr=Yes
convergentemente	convergentemente	_
convicta	convictamente	Abbr=Yes
convictamente	convictamente	_
convidativa	convidativamente	Abbr=Yes
convidativamente	convidativamente	_
convincente	convincentemente	Abbr=Yes
convincentemente	convincentemente	_
convulsiva	convulsivamente	Abbr=Yes
convulsivamente	convulsivamente	_
cooperativa	cooperativamente	Abbr=Yes
cooperativamente	cooperativamente	_
cooperativista	cooperativistamente	Abbr=Yes
cooperativistamente	cooperativistamente	_
cooperativisticamente	cooperativisticamente	_
coordenada	coordenadamente	Abbr=Yes
coordenadamente	coordenadamente	_
copiosa	copiosamente	Abbr=Yes
copiosamente	copiosamente	_
coquete	coquetemente	Abbr=Yes
coquetemente	coquetemente	_
corajosa	corajosamente	Abbr=Yes
corajosamente	corajosamente	_
cordial	cordialmente	Abbr=Yes
cordialmente	cordialmente	_
corporal	corporalmente	Abbr=Yes
corporalmente	corporalmente	_
corporativa	corporativamente	Abbr=Yes
corporativamente	corporativamente	_
corporativista	corporativistamente	Abbr=Yes
corporativistamente	corporativistamente	_
corporativisticamente	corporativisticamente	_
correlata	correlatamente	Abbr=Yes
correlatamente	correlatamente	_
correlativa	correlativamente	Abbr=Yes
correlativamente	correlativamente	_
corrente	correntemente	Abbr=Yes
correntemente	correntemente	_
correspondente	correspondentemente	Abbr=Yes
correspondentemente	correspondentemente	_
correta	corretamente	Abbr=Yes
corretamente	corretamente	_
corretiva	corretivamente	Abbr=Yes
corretivamente	corretivamente	_
corriqueira	corriqueiramente	Abbr=Yes
corriqueiramente	corriqueiramente	_
corruptora	corruptoramente	Abbr=Yes
corruptoramente	corruptoramente	_
cortes	cortesmente	Abbr=Yes
cortesmente	cortesmente	_
cosmetica	cosmeticamente	Abbr=Yes
cosmeticamente	cosmeticamente	_
cosmopolita	cosmopolitamente	Abbr=Yes
cosmopolitamente	cosmopolitamente	_
costumeira	costumeiramente	Abbr=Yes
costumeiramente	costumeiramente	_
cotidiana	cotidianamente	Abbr=Yes
cotidianamente	cotidianamente	_
covalente	covalentemente	Abbr=Yes
covalentemente	covalentemente	_
covarde	covardemente	Abbr=Yes
covardemente	covardemente	_
crescente	crescentemente	Abbr=Yes
crescentemente	crescentemente	_
cretina	cretinamente	Abbr=Yes
cretinamente	cretinamente	_
criativa	criativamente	Abbr=Yes
criativamente	criativamente	_
criminal	criminalmente	Abbr=Yes
criminalmente	criminalmente	_
criminosa	criminosamente	Abbr=Yes
criminosamente	criminosamente	_
cristalina	cristalinamente	Abbr=Yes
cristalinamente	cristalinamente	_
criteriosa	criteriosamente	Abbr=Yes
criteriosamente	criteriosamente	_
critica	criticamente	Abbr=Yes
criticamente	criticamente	_
crocodiliana	crocodilianamente	Abbr=Yes
crocodilianamente	crocodilianamente	_
cromatica	cromaticamente	Abbr=Yes
cromaticamente	cromaticamente	_
cromossomica	cromossomicamente	Abbr=Yes
cromossomicamente	cromossomicamente	_
cronica	cronicamente	Abbr=Yes
cronicamente	cronicamente	_
cronologica	cronologicamente	Abbr=Yes
cronologicamente	cronologicamente	_
crua	cruamente	Abbr=Yes
cruamente	cruamente	_
crucial	crucialmente	Abbr=Yes
crucialmente	crucialmente	_
cruel	cruelmente	Abbr=Yes
cruelmente	cruelmente	_
cruenta	cruentamente	Abbr=Yes
cruentamente	cruentamente	_
cubica	cubicamente	Abbr=Yes
cubicamente	cubicamente	_
cuidadosa	cuidadosamente	Abbr=Yes
cuidadosamente	cuidadosamente	_
culinaria	culinariamente	Abbr=Yes
culinariamente	culinariamente	_
culpavel	culpavelmente	Abbr=Yes
culpavelmente	culpavelmente	_
culposa	culposamente	Abbr=Yes
culposamente	culposamente	_
cultural	culturalmente	Abbr=Yes
culturalmente	culturalmente	_
cumulativa	cumulativamente	Abbr=Yes
cumulativamente	cumulativamente	_
cupida	cupidamente	Abbr=Yes
cupidamente	cupidamente	_
curiosa	curiosamente	Abbr=Yes
curiosamente	curiosamente	_
custosa	custosamente	Abbr=Yes
custosamente	custosamente	_
cá	cá	_
dantes	dantes	_
dantesca	dantescamente	Abbr=Yes
dantescamente	dantescamente	_
debaixo	debaixo	_
debil	debilmente	Abbr=Yes
debilitante	debilitantemente	Abbr=Yes
debilitantemente	debilitantemente	_
debilmente	debilmente	_
decadente	decadentemente	Abbr=Yes
decadentemente	decadentemente	_
decenal	decenalmente	Abbr=Yes
decenalmente	decenalmente	_
decente	decentemente	Abbr=Yes
decentemente	decentemente	_
decerto	decerto	_
decidida	decididamente	Abbr=Yes
decididamente	decididamente	_
decisiva	decisivamente	Abbr=Yes
decisivamente	decisivamente	_
declarada	declaradamente	Abbr=Yes
declaradamente	declaradamente	_
decorativa	decorativamente	Abbr=Yes
decorativamente	decorativamente	_
decrescente	decrescentemente	Abbr=Yes
decrescentemente	decrescentemente	_
dedicada	dedicadamente	Abbr=Yes
dedicadamente	dedicadamente	_
dedutiva	dedutivamente	Abbr=Yes
dedutivamente	dedutivamente	_
defensiva	defensivamente	Abbr=Yes
defensivamente	defensivamente	_
deficiente	deficientemente	Abbr=Yes
deficientemente	deficientemente	_
definitiva	definitivamente	Abbr=Yes
definitivamente	definitivamente	_
defronte	defronte	_
degradada	degradadamente	Abbr=Yes
degradadamente	degradadamente	_
deliberada	deliberadamente	Abbr=Yes
deliberadamente	deliberadamente	_
deliberante	deliberantemente	Abbr=Yes
deliberantemente	deliberantemente	_
deliberativa	deliberativamente	Abbr=Yes
deliberativamente	deliberativamente	_
delicada	delicadamente	Abbr=Yes
delicadamente	delicadamente	_
deliciosa	deliciosamente	Abbr=Yes
deliciosamente	deliciosamente	_
delirante	delirantemente	Abbr=Yes
delirantemente	delirantemente	_
demagogica	demagogicamente	Abbr=Yes
demagogicamente	demagogicamente	_
demais	demais	_
demasiada	demasiadamente	Abbr=Yes
demasiadamente	demasiadamente	_
demasiado	demasiado	_
democrata	democratamente	Abbr=Yes
democratamente	democratamente	_
democratica	democraticamente	Abbr=Yes
democraticamente	democraticamente	_
demografica	demograficamente	Abbr=Yes
demograficamente	demograficamente	_
demolidora	demolidoramente	Abbr=Yes
demolidoramente	demolidoramente	_
demonstrativa	demonstrativamente	Abbr=Yes
demonstrativamente	demonstrativamente	_
demonstravel	demonstravelmente	Abbr=Yes
demonstravelmente	demonstravelmente	_
demorada	demoradamente	Abbr=Yes
demoradamente	demoradamente	_
dengosa	dengosamente	Abbr=Yes
dengosamente	dengosamente	_
denodada	denodadamente	Abbr=Yes
denodadamente	denodadamente	_
denominativa	denominativamente	Abbr=Yes
denominativamente	denominativamente	_
densa	densamente	Abbr=Yes
densamente	densamente	_
dentro	dentro	_
denunciadora	denunciadoramente	Abbr=Yes
denunciadoramente	denunciadoramente	_
dependente	dependentemente	Abbr=Yes
dependentemente	dependentemente	_
deploravel	deploravelmente	Abbr=Yes
deploravelmente	deploravelmente	_
depois	depois	_
deprecavel	deprecavelmente	Abbr=Yes
deprecavelmente	deprecavelmente	_
depreciativa	depreciativamente	Abbr=Yes
depreciativamente	depreciativamente	_
depressa	depressa	_
depressiva	depressivamente	Abbr=Yes
depressivamente	depressivamente	_
deprimente	deprimentemente	Abbr=Yes
deprimentemente	deprimentemente	_
depurada	depuradamente	Abbr=Yes
depuradamente	depuradamente	_
desabalada	desabaladamente	Abbr=Yes
desabaladamente	desabaladamente	_
desabrida	desabridamente	Abbr=Yes
desabridamente	desabridamente	_
desacertada	desacertadamente	Abbr=Yes
desacertadamente	desacertadamente	_
desafiadora	desafiadoramente	Abbr=Yes
desafiadoramente	desafiadoramente	_
desaforada	desaforadamente	Abbr=Yes
desaforadamente	desaforadamente	_
desafortunada	desafortunadamente	Abbr=Yes
desafortunadamente	desafortunadamente	_
desagradavel	desagradavelmente	Abbr=Yes
desagradavelmente	desagradavelmente	_
desamparada	desamparadamente	Abbr=Yes
desamparadamente	desamparadamente	_
desapropriada	desapropriadamente	Abbr=Yes
desapropriadamente	desapropriadamente	_
desarticulada	desarticuladamente	Abbr=Yes
desarticuladamente	desarticuladamente	_
desastrada	desastradamente	Abbr=Yes
desastradamente	desastradamente	_
desastrosa	desastrosamente	Abbr=Yes
desastrosamente	desastrosamente	_
desbragada	desbragadamente	Abbr=Yes
desbragadamente	desbragadamente	_
descabida	descabidamente	Abbr=Yes
descabidamente	descabidamente	_
descansada	descansadamente	Abbr=Yes
descansadamente	descansadamente	_
descendente	descendentemente	Abbr=Yes
descendentemente	descendentemente	_
descente	descentemente	Abbr=Yes
descentemente	descentemente	_
descoberta	descobertamente	Abbr=Yes
descobertamente	descobertamente	_
desconcertante	desconcertantemente	Abbr=Yes
desconcertantemente	desconcertantemente	_
desconfortavel	desconfortavelmente	Abbr=Yes
desconfortavelmente	desconfortavelmente	_
desconsolada	desconsoladamente	Abbr=Yes
desconsoladamente	desconsoladamente	_
descontente	descontentemente	Abbr=Yes
descontentemente	descontentemente	_
descontinua	descontinuamente	Abbr=Yes
descontinuamente	descontinuamente	_
descontrolada	descontroladamente	Abbr=Yes
descontroladamente	descontroladamente	_
descritiva	descritivamente	Abbr=Yes
descritivamente	descritivamente	_
descuidada	descuidadamente	Abbr=Yes
descuidadamente	descuidadamente	_
desdenhadora	desdenhadoramente	Abbr=Yes
desdenhadoramente	desdenhadoramente	_
desdenhosa	desdenhosamente	Abbr=Yes
desdenhosamente	desdenhosamente	_
desditosa	desditosamente	Abbr=Yes
desditosamente	desditosamente	_
desejadora	desejadoramente	Abbr=Yes
desejadoramente	desejadoramente	_
desejavel	desejavelmente	Abbr=Yes
desejavelmente	desejavelmente	_
desejosa	desejosamente	Abbr=Yes
desejosamente	desejosamente	_
deselegante	deselegantemente	Abbr=Yes
deselegantemente	deselegantemente	_
desesperada	desesperadamente	Abbr=Yes
desesperadamente	desesperadamente	_
desfavoravel	desfavoravelmente	Abbr=Yes
desfavoravelmente	desfavoravelmente	_
desfrutadora	desfrutadoramente	Abbr=Yes
desfrutadoramente	desfrutadoramente	_
desfrutavel	desfrutavelmente	Abbr=Yes
desfrutavelmente	desfrutavelmente	_
desgastante	desgastantemente	Abbr=Yes
desgastantemente	desgastantemente	_
desgraçada	desgraçadamente	Abbr=Yes
desgraçadamente	desgraçadamente	_
desiderativa	desiderativamente	Abbr=Yes
desiderativamente	desiderativamente	_
designada	designadamente	Abbr=Yes
designadamente	designadamente	_
desigual	desigualmente	Abbr=Yes
desigualmente	desigualmente	_
desinteressada	desinteressadamente	Abbr=Yes
desinteressadamente	desinteressadamente	_
deslavada	deslavadamente	Abbr=Yes
deslavadamente	deslavadamente	_
desleal	deslealmente	Abbr=Yes
deslealmente	deslealmente	_
deslumbradoramente	deslumbradoramente	_
deslumbrante	deslumbrantemente	Abbr=Yes
deslumbrantemente	deslumbrantemente	_
desnecessaria	desnecessariamente	Abbr=Yes
desnecessariamente	desnecessariamente	_
desobediente	desobedientemente	Abbr=Yes
desobedientemente	desobedientemente	_
desolada	desoladamente	Abbr=Yes
desoladamente	desoladamente	_
desoladora	desoladoramente	Abbr=Yes
desoladoramente	desoladoramente	_
desonesta	desonestamente	Abbr=Yes
desonestamente	desonestamente	_
desopilante	desopilantemente	Abbr=Yes
desopilantemente	desopilantemente	_
desordenada	desordenadamente	Abbr=Yes
desordenadamente	desordenadamente	_
despachada	despachadamente	Abbr=Yes
despachadamente	despachadamente	_
despercebida	despercebidamente	Abbr=Yes
despercebidamente	despercebidamente	_
despota	despotamente	Abbr=Yes
despotamente	despotamente	_
despotica	despoticamente	Abbr=Yes
despoticamente	despoticamente	_
despreocupada	despreocupadamente	Abbr=Yes
despreocupadamente	despreocupadamente	_
despretensiosa	despretensiosamente	Abbr=Yes
despretensiosamente	despretensiosamente	_
desprevenida	desprevenidamente	Abbr=Yes
desprevenidamente	desprevenidamente	_
desproporcional	desproporcionalmente	Abbr=Yes
desproporcionalmente	desproporcionalmente	_
despudorada	despudoradamente	Abbr=Yes
despudoradamente	despudoradamente	_
destacada	destacadamente	Abbr=Yes
destacadamente	destacadamente	_
destarte	destarte	_
destemida	destemidamente	Abbr=Yes
destemidamente	destemidamente	_
destrutiva	destrutivamente	Abbr=Yes
destrutivamente	destrutivamente	_
desumana	desumanamente	Abbr=Yes
desumanamente	desumanamente	_
desvairada	desvairadamente	Abbr=Yes
desvairadamente	desvairadamente	_
desvairadora	desvairadoramente	Abbr=Yes
desvairadoramente	desvairadoramente	_
detalhada	detalhadamente	Abbr=Yes
detalhadamente	detalhadamente	_
deteriorante	deteriorantemente	Abbr=Yes
deteriorantemente	deteriorantemente	_
determinante	determinantemente	Abbr=Yes
determinantemente	determinantemente	_
determinativa	determinativamente	Abbr=Yes
determinativamente	determinativamente	_
detida	detidamente	Abbr=Yes
detidamente	detidamente	_
detrás	detrás	_
devagar	devagar	_
devassa	devassamente	Abbr=Yes
devassada	devassadamente	Abbr=Yes
devassadamente	devassadamente	_
devassadora	devassadoramente	Abbr=Yes
devassadoramente	devassadoramente	_
devassamente	devassamente	_
devastadora	devastadoramente	Abbr=Yes
devastadoramente	devastadoramente	_
deveras	deveras	_
devida	devidamente	Abbr=Yes
devidamente	devidamente	_
devota	devotamente	Abbr=Yes
devotada	devotadamente	Abbr=Yes
devotadamente	devotadamente	_
devotamente	devotamente	_
diabolica	diabolicamente	Abbr=Yes
diabolicamente	diabolicamente	_
diagnostica	diagnosticamente	Abbr=Yes
diagnosticamente	diagnosticamente	_
diagonal	diagonalmente	Abbr=Yes
diagonalmente	diagonalmente	_
dialetal	dialetalmente	Abbr=Yes
dialetalmente	dialetalmente	_
dialetica	dialeticamente	Abbr=Yes
dialeticamente	dialeticamente	_
diametral	diametralmente	Abbr=Yes
diametralmente	diametralmente	_
diante	diante	_
diaria	diariamente	Abbr=Yes
diariamente	diariamente	_
didatica	didaticamente	Abbr=Yes
didaticamente	didaticamente	_
dietetica	dieteticamente	Abbr=Yes
dieteticamente	dieteticamente	_
diferencial	diferencialmente	Abbr=Yes
diferencialmente	diferencialmente	_
diferente	diferentemente	Abbr=Yes
diferentemente	diferentemente	_
dificil	dificilmente	Abbr=Yes
dificilmente	dificilmente	_
difusa	difusamente	Abbr=Yes
difusamente	difusamente	_
difícil	difícil	_
digital	digitalmente	Abbr=Yes
digitalmente	digitalmente	_
digna	dignamente	Abbr=Yes
dignamente	dignamente	_
digressiva	digressivamente	Abbr=Yes
digressivamente	digressivamente	_
diletante	diletantemente	Abbr=Yes
diletantemente	diletantemente	_
diligente	diligentemente	Abbr=Yes
diligentemente	diligentemente	_
dinamica	dinamicamente	Abbr=Yes
dinamicamente	dinamicamente	_
dionisiaca	dionisiacamente	Abbr=Yes
dionisiacamente	dionisiacamente	_
diplomatica	diplomaticamente	Abbr=Yes
diplomaticamente	diplomaticamente	_
direito	direito	_
direta	diretamente	Abbr=Yes
diretamente	diretamente	_
direto	direto	_
disciplinada	disciplinadamente	Abbr=Yes
disciplinadamente	disciplinadamente	_
disciplinar	disciplinarmente	Abbr=Yes
disciplinarmente	disciplinarmente	_
discreta	discretamente	Abbr=Yes
discretamente	discretamente	_
discricionaria	discricionariamente	Abbr=Yes
discricionariamente	discricionariamente	_
discriminada	discriminadamente	Abbr=Yes
discriminadamente	discriminadamente	_
discursiva	discursivamente	Abbr=Yes
discursivamente	discursivamente	_
discutivel	discutivelmente	Abbr=Yes
discutivelmente	discutivelmente	_
disfarçada	disfarçadamente	Abbr=Yes
disfarçadamente	disfarçadamente	_
displicente	displicentemente	Abbr=Yes
displicentemente	displicentemente	_
dissimulada	dissimuladamente	Abbr=Yes
dissimuladamente	dissimuladamente	_
dissolvente	dissolventemente	Abbr=Yes
dissolventemente	dissolventemente	_
dissuasiva	dissuasivamente	Abbr=Yes
dissuasivamente	dissuasivamente	_
distanciada	distanciadamente	Abbr=Yes
distanciadamente	distanciadamente	_
distante	distante	_
distinta	distintamente	Abbr=Yes
distintamente	distintamente	_
distintiva	distintivamente	Abbr=Yes
distintivamente	distintivamente	_
distraida	distraidamente	Abbr=Yes
distraidamente	distraidamente	_
distributiva	distributivamente	Abbr=Yes
distributivamente	distributivamente	_
diuturna	diuturnamente	Abbr=Yes
diuturnamente	diuturnamente	_
diversa	diversamente	Abbr=Yes
diversamente	diversamente	_
divertida	divertidamente	Abbr=Yes
divertidamente	divertidamente	_
divina	divinamente	Abbr=Yes
divinamente	divinamente	_
doce	docemente	Abbr=Yes
docemente	docemente	_
docil	docilmente	Abbr=Yes
docilmente	docilmente	_
documentada	documentadamente	Abbr=Yes
documentadamente	documentadamente	_
documental	documentalmente	Abbr=Yes
documentalmente	documentalmente	_
doentia	doentiamente	Abbr=Yes
doentiamente	doentiamente	_
dogmatica	dogmaticamente	Abbr=Yes
dogmaticamente	dogmaticamente	_
doida	doidamente	Abbr=Yes
doidamente	doidamente	_
dolorida	doloridamente	Abbr=Yes
doloridamente	doloridamente	_
dolorosa	dolorosamente	Abbr=Yes
dolorosamente	dolorosamente	_
dolosa	dolosamente	Abbr=Yes
dolosamente	dolosamente	_
domestica	domesticamente	Abbr=Yes
domesticamente	domesticamente	_
dominante	dominantemente	Abbr=Yes
dominantemente	dominantemente	_
dominical	dominicalmente	Abbr=Yes
dominicalmente	dominicalmente	_
doravante	doravante	_
dorsal	dorsalmente	Abbr=Yes
dorsalmente	dorsalmente	_
doutrinaria	doutrinariamente	Abbr=Yes
doutrinariamente	doutrinariamente	_
dramatica	dramaticamente	Abbr=Yes
dramaticamente	dramaticamente	_
drastica	drasticamente	Abbr=Yes
drasticamente	drasticamente	_
dualista	dualistamente	Abbr=Yes
dualistamente	dualistamente	_
ductil	ductilmente	Abbr=Yes
ductilmente	ductilmente	_
dupla	duplamente	Abbr=Yes
duplamente	duplamente	_
duplicada	duplicadamente	Abbr=Yes
duplicadamente	duplicadamente	_
dura	duramente	Abbr=Yes
duradoura	duradouramente	Abbr=Yes
duradouramente	duradouramente	_
duramente	duramente	_
duravel	duravelmente	Abbr=Yes
duravelmente	duravelmente	_
duvidosa	duvidosamente	Abbr=Yes
duvidosamente	duvidosamente	_
eclesiastica	eclesiasticamente	Abbr=Yes
eclesiasticamente	eclesiasticamente	_
ecologica	ecologicamente	Abbr=Yes
ecologicamente	ecologicamente	_
economica	economicamente	Abbr=Yes
economicamente	economicamente	_
edital	editalmente	Abbr=Yes
editalmente	editalmente	_
editorial	editorialmente	Abbr=Yes
editorialmente	editorialmente	_
educacional	educacionalmente	Abbr=Yes
educacionalmente	educacionalmente	_
educada	educadamente	Abbr=Yes
educadamente	educadamente	_
efetiva	efetivamente	Abbr=Yes
efetivamente	efetivamente	_
eficaz	eficazmente	Abbr=Yes
eficazmente	eficazmente	_
eficiente	eficientemente	Abbr=Yes
eficientemente	eficientemente	_
efusiva	efusivamente	Abbr=Yes
efusivamente	efusivamente	_
egoistica	egoisticamente	Abbr=Yes
egoisticamente	egoisticamente	_
eis	eis	_
elastica	elasticamente	Abbr=Yes
elasticamente	elasticamente	_
elegante	elegantemente	Abbr=Yes
elegantemente	elegantemente	_
eleitoral	eleitoralmente	Abbr=Yes
eleitoralmente	eleitoralmente	_
eleitoreira	eleitoreiramente	Abbr=Yes
eleitoreiramente	eleitoreiramente	_
eletrica	eletricamente	Abbr=Yes
eletricamente	eletricamente	_
eletromagnetica	eletromagneticamente	Abbr=Yes
eletromagneticamente	eletromagneticamente	_
eletronica	eletronicamente	Abbr=Yes
eletronicamente	eletronicamente	_
eletroquimica	eletroquimicamente	Abbr=Yes
eletroquimicamente	eletroquimicamente	_
eletrostatica	eletrostaticamente	Abbr=Yes
eletrostaticamente	eletrostaticamente	_
eliptica	elipticamente	Abbr=Yes
elipticamente	elipticamente	_
eloquente	eloquentemente	Abbr=Yes
eloquentemente	eloquentemente	_
embaixo	embaixo	_
embaraçosa	embaraçosamente	Abbr=Yes
embaraçosamente	embaraçosamente	_
emblematica	emblematicamente	Abbr=Yes
emblematicamente	emblematicamente	_
embora	embora	_
embrionaria	embrionariamente	Abbr=Yes
embrionariamente	embrionariamente	_
emergencial	emergencialmente	Abbr=Yes
emergencialmente	emergencialmente	_
eminente	eminentemente	Abbr=Yes
eminentemente	eminentemente	_
emocionada	emocionadamente	Abbr=Yes
emocionadamente	emocionadamente	_
emocional	emocionalmente	Abbr=Yes
emocionalmente	emocionalmente	_
emocionante	emocionantemente	Abbr=Yes
emocionantemente	emocionantemente	_
emotiva	emotivamente	Abbr=Yes
emotivamente	emotivamente	_
empirica	empiricamente	Abbr=Yes
empiricamente	empiricamente	_
empresarial	empresarialmente	Abbr=Yes
empresarialmente	empresarialmente	_
encantadora	encantadoramente	Abbr=Yes
encantadoramente	encantadoramente	_
endemica	endemicamente	Abbr=Yes
endemicamente	endemicamente	_
endogena	endogenamente	Abbr=Yes
endogenamente	endogenamente	_
energetica	energeticamente	Abbr=Yes
energeticamente	energeticamente	_
energica	energicamente	Abbr=Yes
energicamente	energicamente	_
enfadonha	enfadonhamente	Abbr=Yes
enfadonhamente	enfadonhamente	_
enfatica	enfaticamente	Abbr=Yes
enfaticamente	enfaticamente	_
enfim	enfim	_
enforcada	enforcadamente	Abbr=Yes
enforcadamente	enforcadamente	_
enganosa	enganosamente	Abbr=Yes
enganosamente	enganosamente	_
engasgada	engasgadamente	Abbr=Yes
engasgadamente	engasgadamente	_
engenhosa	engenhosamente	Abbr=Yes
engenhosamente	engenhosamente	_
enigmatica	enigmaticamente	Abbr=Yes
enigmaticamente	enigmaticamente	_
enjoativa	enjoativamente	Abbr=Yes
enjoativamente	enjoativamente	_
enorme	enormemente	Abbr=Yes
enormemente	enormemente	_
enquanto	enquanto	_
enrolada	enroladamente	Abbr=Yes
enroladamente	enroladamente	_
ensopada	ensopadamente	Abbr=Yes
ensopadamente	ensopadamente	_
enternecida	enternecidamente	Abbr=Yes
enternecidamente	enternecidamente	_
enternecivel	enternecivelmente	Abbr=Yes
enternecivelmente	enternecivelmente	_
entrada	entradamente	Abbr=Yes
entradamente	entradamente	_
entranhada	entranhadamente	Abbr=Yes
entranhadamente	entranhadamente	_
entrementes	entrementes	_
entropica	entropicamente	Abbr=Yes
entropicamente	entropicamente	_
entusiasmada	entusiasmadamente	Abbr=Yes
entusiasmadamente	entusiasmadamente	_
entusiastica	entusiasticamente	Abbr=Yes
entusiasticamente	entusiasticamente	_
então	então	_
epica	epicamente	Abbr=Yes
epicamente	epicamente	_
epidermica	epidermicamente	Abbr=Yes
epidermicamente	epidermicamente	_
epigramatica	epigramaticamente	Abbr=Yes
epigramaticamente	epigramaticamente	_
episodica	episodicamente	Abbr=Yes
episodicamente	episodicamente	_
epistemologica	epistemologicamente	Abbr=Yes
epistemologicamente	epistemologicamente	_
equani	equanimente	Abbr=Yes
equanimente	equanimente	_
equilibrada	equilibradamente	Abbr=Yes
equilibradamente	equilibradamente	_
equitativa	equitativamente	Abbr=Yes
equitativamente	equitativamente	_
equivalente	equivalentemente	Abbr=Yes
equivalentemente	equivalentemente	_
equivocada	equivocadamente	Abbr=Yes
equivocadamente	equivocadamente	_
erotica	eroticamente	Abbr=Yes
eroticamente	eroticamente	_
errada	erradamente	Abbr=Yes
erradamente	erradamente	_
errante	errantemente	Abbr=Yes
errantemente	errantemente	_
erratica	erraticamente	Abbr=Yes
erraticamente	erraticamente	_
erronea	erroneamente	Abbr=Yes
erroneamente	erroneamente	_
escancarada	escancaradamente	Abbr=Yes
escancaradamente	escancaradamente	_
escandalosa	escandalosamente	Abbr=Yes
